id	logFC	AveExpr	t	P.Value	adj.P.Val	B
H2AB1	0.01025295	0.010959339	1.731851923	0.08402942	0.116255692	-5.823605873
MED12L	0.008952771	0.016847434	1.731539945	0.084085061	0.116324369	-5.824141238
PLIN5	0.237046555	3.088183624	1.730963942	0.084187869	0.116458284	-5.825129427
EYA4	0.075027489	0.086050111	1.730895728	0.084200051	0.116466823	-5.825246432
PTTG2	0.021159949	0.056409261	1.730819219	0.084213716	0.116477413	-5.825377661
TLN2	0.135887108	0.890301203	1.730289121	0.084308445	0.116600114	-5.826286736
CA10	0.017807775	0.017346756	1.729846201	0.084387662	0.116701345	-5.827046095
DDX4	0.021220768	0.021587717	1.729648361	0.084423065	0.116741976	-5.827385219
MRM3	0.155520412	2.839151847	1.729448048	0.084458924	0.11678323	-5.827728542
SPATA32	0.024261237	0.068034752	1.729318004	0.084482209	0.116807095	-5.827951408
IFNA5	0.0047198	0.006753614	1.729278272	0.084489325	0.116808601	-5.828019495
KIAA2013	0.149139621	4.538557568	1.729075115	0.084525715	0.116850577	-5.828367619
ACAT2	-0.226900617	3.948420307	-1.728753623	0.084583329	0.116921884	-5.828918436
CENPS-CORT	0.004251649	0.010179637	1.728519765	0.084625257	0.116971501	-5.829319044
GPRIN3	0.158405707	0.674596622	1.728162955	0.084689263	0.117051625	-5.829930172
ACVR1	0.174423626	2.55005284	1.727983373	0.084721492	0.11708782	-5.830237706
TENT5D	0.002924793	0.002906962	1.727731332	0.084766741	0.117142004	-5.830669271
BEST3	0.014969176	0.017396729	1.727563994	0.084796795	0.117169349	-5.830955766
TOX	0.18963596	0.56062501	1.727553839	0.084798619	0.117169349	-5.830973152
SPEG	0.099630576	0.120614754	1.727361236	0.084833221	0.117208805	-5.831302867
CNTNAP3C	0.010316576	0.012108432	1.727297895	0.084844603	0.117216175	-5.831411291
UNC80	0.006448168	0.011081344	1.726679765	0.084955743	0.117361355	-5.832469178
TRIM55	0.458675803	2.850161411	1.726213072	0.085039733	0.117467228	-5.833267646
NAXD	0.155506537	4.273448827	1.726186578	0.085044503	0.117467228	-5.833312967
CTBP2	0.158749978	0.649102012	1.72589683	0.085096685	0.117530928	-5.833808584
GPR141	0.028439896	0.073234214	1.725210636	0.085220367	0.117693365	-5.834981995
KLK1	0.054081537	0.059578642	1.725128491	0.085235184	0.117705441	-5.835122437
ABTB2	0.176752248	2.211906644	1.724972226	0.085263374	0.117735982	-5.835389577
NPIPB9	0.003932201	0.007367304	1.724899793	0.085276443	0.11774564	-5.835513396
DPP6	0.009279387	0.010914446	1.724859969	0.08528363	0.117747175	-5.83558147
DMBT1	0.17611722	0.163555806	1.724440083	0.085359429	0.117843434	-5.836299116
RBPMS	0.183636311	2.413935953	1.724177403	0.085406877	0.117900541	-5.836747988
KIAA0319	0.064236264	0.076717985	1.7239924	0.085440307	0.11793829	-5.837064083
CD5	0.174198744	0.826924558	1.723495337	0.085530179	0.118053938	-5.837913197
IQGAP1	0.216102906	1.960991426	1.722747619	0.085665515	0.118232318	-5.839190041
RB1	0.178131099	1.895363436	1.721816162	0.08583435	0.118456903	-5.840779882
SEL1L2	0.004499694	0.00560366	1.721561794	0.085880503	0.11851216	-5.8412139
FCGR3B	-0.177931149	0.397425384	-1.72103098	0.085976881	0.118636711	-5.842119399
PRAMEF14	0.006608836	0.006355903	1.720916018	0.085997766	0.118657082	-5.842315474
KCNIP4	0.010762468	0.014800873	1.720348677	0.086100892	0.118784641	-5.843282915
KRBOX1	0.023964799	0.030862204	1.720339994	0.086102471	0.118784641	-5.843297718
FGF21	0.570176925	3.48873524	1.720271098	0.086115002	0.118793472	-5.84341518
EI24	-0.139584716	5.459976619	-1.718993953	0.086347549	0.119105789	-5.845591747
GPR162	-0.170338842	0.870713758	-1.718959465	0.086353836	0.119105985	-5.845650501
CCNL1	0.157309331	2.659315526	1.718340283	0.086466769	0.119253264	-5.846705144
STAG3	0.083369751	0.410892851	1.717400091	0.086638479	0.119481583	-5.848305843
PLA2G3	0.013944067	0.015149717	1.717284784	0.086659557	0.119502148	-5.848502095
MAML2	0.127510335	0.691377614	1.716008433	0.08689315	0.119815745	-5.850673585
IL4R	-0.208403151	3.434759491	-1.715847508	0.086922638	0.119847879	-5.850947257
CFH	-0.319592511	6.961310508	-1.715811106	0.086929309	0.119848553	-5.85100916
EOMES	-0.104516995	0.356002611	-1.714476628	0.087174168	0.120177588	-5.853277582
PDP1	0.190982957	1.000447055	1.714219121	0.087221481	0.120234263	-5.853715108
CAB39L	0.103931303	0.987838374	1.713697047	0.087317469	0.120358021	-5.854601955
ERG	-0.109260808	0.965246888	-1.712994533	0.087446766	0.120527674	-5.855794894
KCNK6	-0.134164321	0.872610677	-1.71275825	0.087490289	0.120579087	-5.856196018
ELOVL6	-0.253770193	2.720855405	-1.710572373	0.087893754	0.12112653	-5.859904267
ASMTL	0.140832744	2.315406872	1.71002247	0.087995491	0.121258112	-5.860836419
OTOP3	0.085903042	0.077008221	1.709788598	0.088038789	0.121309152	-5.86123277
FAM9A	0.064756365	0.069486181	1.709147305	0.088157601	0.121464229	-5.862319319
TMPRSS3	0.299205286	0.976785408	1.709112487	0.088164055	0.121464488	-5.862378301
OTOL1	0.006672707	0.007139635	1.709009064	0.08818323	0.12148227	-5.86255349
CLDN1	-0.275245154	6.16977102	-1.708635881	0.088252446	0.121568983	-5.863185543
ERN1	0.162514855	2.106419069	1.708540197	0.0882702	0.121584798	-5.863347579
TWIST2	0.18462458	0.326492809	1.70843414	0.088289882	0.121603267	-5.863527171
LGALS9B	0.076846852	0.09483291	1.708066749	0.088358089	0.121688564	-5.864149208
KCNQ2	0.006594532	0.007063114	1.707802503	0.088407174	0.121747514	-5.864596527
GLYCTK	-0.253852954	4.56129354	-1.70670834	0.088610654	0.122019061	-5.866448011
C11orf65	-0.027437532	0.19567595	-1.706198329	0.088705629	0.122141167	-5.867310625
ISOC2	0.169112892	4.809010435	1.705826844	0.08877486	0.12222781	-5.867938781
SCO1	0.102441013	1.767153975	1.705565858	0.088823524	0.122285385	-5.868380009
RYR1	0.062440315	0.110622869	1.705534915	0.088829295	0.122285385	-5.868432319
CTXND2	0.006964751	0.007096359	1.705348674	0.088864037	0.122324524	-5.868747135
SCYGR10	0.034783511	0.032854178	1.705252213	0.088882035	0.122340611	-5.868910177
EPHX3	0.102304654	0.212869727	1.704048959	0.089106795	0.122640714	-5.870943197
DES	-0.163215906	0.382987675	-1.70401728	0.089112718	0.122640714	-5.870996702
CT55	0.088100801	0.078371408	1.703700219	0.089172023	0.122713618	-5.871532164
LRRD1	0.002682294	0.004385666	1.703652808	0.089180893	0.122717113	-5.871612224
TPTE2	0.006231107	0.013166165	1.703180165	0.089269365	0.122830134	-5.872410233
IGF1R	0.144705894	0.4617191	1.703097538	0.089284838	0.122842705	-5.872549716
PUS10	-0.080512186	1.172915656	-1.702911992	0.089319594	0.122881801	-5.872862917
LZTFL1	-0.121941622	1.100054358	-1.702775745	0.089345122	0.12290039	-5.873092879
C17orf107	0.043411739	0.285223077	1.702772197	0.089345787	0.12290039	-5.873098868
FOXA3	-0.34308937	4.340683146	-1.702641974	0.089370192	0.122925237	-5.873318646
SPNS3	0.11586793	0.421605036	1.702227598	0.089447886	0.12301551	-5.874017877
STAT3	-0.160172703	3.906567322	-1.702224237	0.089448516	0.12301551	-5.874023548
MTURN	0.129992811	1.01890688	1.701894306	0.089510417	0.123091905	-5.874580165
CYBA	0.388365172	3.486209946	1.701652266	0.089555849	0.123145646	-5.874988436
KRTAP4-12	-0.00175153	0.00056119	-1.701353491	0.089611957	0.123206561	-5.875492325
NUDT11	0.101795804	0.114086018	1.701348673	0.089612862	0.123206561	-5.875500451
CNTN5	0.028560359	0.037078677	1.700505793	0.089771303	0.123415644	-5.876921514
OR56B2P	0.004916797	0.005813274	1.700443354	0.089783049	0.123423038	-5.877026755
ACOXL	0.055622363	0.364641751	1.700032381	0.089860392	0.123512058	-5.877719363
CHRNA4	-0.255048268	0.79064638	-1.700031541	0.08986055	0.123512058	-5.877720778
MAGEB6B	0.006485406	0.006636627	1.699664129	0.089929741	0.123598396	-5.878339833
CCR6	0.007236163	0.014429224	1.699510878	0.089958614	0.123629312	-5.878598009
ARMCX1	0.195567644	1.16012864	1.698943939	0.090065492	0.123767418	-5.879552902
IRGC	0.004063745	0.004267198	1.697856354	0.090270808	0.124040767	-5.881383842
C7orf33	0.015930573	0.020597145	1.697444992	0.090348564	0.12413312	-5.882076064
MS4A13	0.016597148	0.015038244	1.69743303	0.090350825	0.12413312	-5.882096191
CHGA	0.201001069	0.189211411	1.69725749	0.090384023	0.124169929	-5.88239153
OR51I1	0.005891182	0.005793298	1.697011631	0.090430536	0.124225024	-5.882805126
PRPS2	0.218694974	3.089004887	1.696957226	0.090440832	0.124230362	-5.882896642
SCTR	0.277601044	0.641529425	1.696884364	0.090454621	0.124240499	-5.883019199
SSX2B	0.007869722	0.007552648	1.696723088	0.090485149	0.124273623	-5.883290453
ITIH3	-0.395265566	7.664340093	-1.696329953	0.090559601	0.124367064	-5.883951572
SCNN1B	0.09419931	0.182395162	1.695866437	0.090647445	0.124478883	-5.884730855
TBC1D4	0.195554377	1.664369018	1.695622758	0.090693654	0.124533515	-5.885140452
SPHK2	0.161342346	1.767653728	1.694928295	0.09082545	0.124705652	-5.886307453
UBR4	0.160564449	2.114428497	1.694420697	0.09092188	0.12482921	-5.88716014
ZCCHC2	-0.127790924	1.841048169	-1.694369414	0.090931627	0.12483375	-5.887246273
KCND2	0.047874663	0.073267377	1.694221555	0.090959734	0.124863493	-5.887494598
EVI2A	0.112517766	0.612841056	1.69384501	0.091031345	0.124946891	-5.888126902
LEFTY1	0.154228627	0.325459638	1.693834314	0.091033379	0.124946891	-5.88814486
MCTP2	0.093454811	0.274988252	1.693770389	0.091045541	0.124954735	-5.88825219
DNAI2	0.005308456	0.012513107	1.69337616	0.091120573	0.125048858	-5.88891401
EN1	0.065272164	0.058824443	1.693064315	0.091179961	0.1251215	-5.889437418
NDP	0.029820191	0.031331175	1.693018757	0.09118864	0.125124551	-5.889513876
KCNMA1	-0.061963846	0.260321441	-1.691995836	0.091383678	0.125383297	-5.891230059
SULF2	-0.318781416	2.566909504	-1.691412818	0.091494992	0.12552714	-5.892207749
TMEM182	0.11838317	0.522919683	1.691006353	0.091572662	0.125621584	-5.892889169
MPC1L	0.009582819	0.016590076	1.690984739	0.091576794	0.125621584	-5.892925401
TMEM100	-0.22696486	0.776344374	-1.690351579	0.091697892	0.125778801	-5.893986532
S100A14	0.500564909	2.968507524	1.689998128	0.091765549	0.125862697	-5.894578721
PLEKHD1	0.024082295	0.03029215	1.689896283	0.091785051	0.125880538	-5.894749334
CLRN1	0.002999532	0.00406937	1.689654159	0.09183143	0.12593359	-5.895154906
TSHZ1	0.126379138	1.712419024	1.689626504	0.091836728	0.12593359	-5.895201225
ISM2	0.065045874	0.059077668	1.688926324	0.091970959	0.126108736	-5.896373725
NMU	0.080659333	0.094239879	1.688471156	0.092058303	0.126219572	-5.897135679
BMPR1B	-0.068956207	0.100969904	-1.687579691	0.092229564	0.126445441	-5.898627407
ZNF705A	0.001634312	0.001548149	1.687421555	0.092259971	0.126478182	-5.898891942
OTOG	0.072745875	0.064901898	1.687162316	0.092309835	0.126537591	-5.899325552
IFT57	0.192399107	1.507617854	1.686673812	0.092403857	0.126657518	-5.900142459
OLFM3	0.054079464	0.053931853	1.686407756	0.092455098	0.126715084	-5.900587277
SLC5A5	0.056919565	0.05994381	1.686387864	0.092458929	0.126715084	-5.900620531
SIRT3	0.095457546	2.510861272	1.686032965	0.092527318	0.126799845	-5.901213769
PAPPA2	0.181625609	0.542857591	1.685583427	0.092614002	0.126909664	-5.901965027
IL7R	-0.230418403	1.042048798	-1.685306031	0.092667525	0.12697403	-5.902428507
CCND1	-0.319056839	4.018813171	-1.68468735	0.092786987	0.127128731	-5.903461941
GRHL3	0.0517462	0.195160573	1.684526227	0.092818118	0.127162397	-5.903731016
APOBEC4	0.001828638	0.001935257	1.683911124	0.092937045	0.127316329	-5.904758006
ACP3	0.091244712	0.125645636	1.680973938	0.093506625	0.128087555	-5.909656895
DSG4	0.022427035	0.030032844	1.680037259	0.093688856	0.128328111	-5.911217395
CRISP2	0.115993797	0.107121935	1.679505922	0.093792354	0.128460798	-5.912102215
GDF6	-0.056008463	0.121658455	-1.679297879	0.093832904	0.128507255	-5.912448588
RSPO2	0.115787129	0.181521529	1.679192292	0.093853489	0.128526366	-5.912624365
SMIM40	0.003768557	0.003324152	1.678727436	0.093944161	0.128641447	-5.913398108
DLL1	0.183704976	1.057229863	1.678682352	0.093952959	0.128644405	-5.913473138
EPHA3	-0.176002886	0.688332076	-1.677549944	0.094174151	0.128938163	-5.915357073
PLA2G12A	-0.130517343	2.144113119	-1.67687297	0.094306583	0.129110362	-5.916482722
PCDHB15	0.087504204	0.328912812	1.676354907	0.09440803	0.12924012	-5.917343839
ZNF280B	0.046276549	0.085908647	1.675649238	0.094546355	0.129420339	-5.918516367
FRG2B	0.003703334	0.003502257	1.675473426	0.094580844	0.129458406	-5.918808419
ANPEP	-0.273340745	6.57435865	-1.674100029	0.094850603	0.129815583	-5.921088803
SPATA31D1	0.026761519	0.023703616	1.674076714	0.094855188	0.129815583	-5.921127498
CYP26B1	0.178098537	0.450415353	1.673423238	0.094983764	0.129977401	-5.922211864
CARD11	0.159615608	0.714820983	1.673407621	0.094986838	0.129977401	-5.922237774
TBC1D9	0.200046683	2.234451548	1.672617496	0.095142492	0.130179955	-5.923548324
CA9	0.455681549	1.145372972	1.672588054	0.095148296	0.130179955	-5.923597145
NT5DC4	0.020701589	0.030013205	1.672415368	0.095182344	0.130217348	-5.923883487
CFAP221	0.105710361	0.263496158	1.671785071	0.095306701	0.130378276	-5.924928373
CST11	0.005667363	0.004999041	1.670612758	0.095538345	0.130681865	-5.926870763
NKD2	0.190919279	0.717019124	1.670593724	0.095542109	0.130681865	-5.926902288
B3GNT9	0.163823144	0.797666	1.669877651	0.095683829	0.130866473	-5.928088065
RGS13	0.051342582	0.058645553	1.669640939	0.095730714	0.13092136	-5.928479936
TAS2R8	0.002325066	0.002050884	1.669591768	0.095740456	0.130925444	-5.928561331
MFAP5	0.053182757	0.111996657	1.669411194	0.095776237	0.130965136	-5.928860222
ECT2L	0.006128126	0.033920839	1.669208851	0.095816345	0.131010737	-5.929195107
SLC6A18	0.020731613	0.018829622	1.66885903	0.095885717	0.131096343	-5.92977398
AOAH	-0.183600762	1.194160715	-1.668237964	0.096008979	0.13125561	-5.930801406
GRPEL1	-0.107695764	3.684882173	-1.668077558	0.096040835	0.131289901	-5.931066702
NCAM2	-0.088363169	0.173399891	-1.6679072	0.096074677	0.131326901	-5.931348432
SLC14A2	0.080840534	0.120538515	1.667467768	0.096162015	0.131437016	-5.932075011
SCG3	0.073844793	0.085242069	1.667306568	0.096194069	0.131471559	-5.9323415
OTOP2	0.002864254	0.003305634	1.66706584	0.096241954	0.13152773	-5.932739413
COL17A1	0.056963107	0.083029656	1.666392659	0.096375964	0.131701586	-5.933851855
SIX3	0.051507893	0.048960055	1.665898752	0.09647438	0.131826782	-5.93466776
CERS6	0.149101315	1.180137162	1.665822459	0.096489589	0.13183743	-5.93479377
KALRN	-0.104620154	0.974340567	-1.665791429	0.096495776	0.13183743	-5.93484502
XKR6	0.032602077	0.063019534	1.664865469	0.096680534	0.132080546	-5.936373911
TECRL	0.034910736	0.031501228	1.664156728	0.096822142	0.132264682	-5.937543577
CASP5	0.046537402	0.105650785	1.664083301	0.096836823	0.132275415	-5.937664729
FAAH	-0.204942419	3.518329334	-1.663912928	0.096870892	0.132312628	-5.937945817
TCF23	0.038331052	0.053012962	1.663563912	0.096940716	0.132391533	-5.93852155
ATP1B2	-0.170136163	0.877338938	-1.663555886	0.096942322	0.132391533	-5.938534788
ZNF860	0.038380716	0.066202614	1.663441748	0.096965165	0.1324134	-5.938723042
PNMA8A	0.162090039	0.338826056	1.663200707	0.097013421	0.132469964	-5.939120561
C1orf167	0.003761437	0.009529265	1.66303205	0.097047197	0.13250675	-5.939398673
FAM86B2	0.01141347	0.02988743	1.662596076	0.097134551	0.132616679	-5.940117455
SLC35F1	0.052133621	0.069383456	1.662247709	0.097204396	0.132702692	-5.940691668
PRAMEF7	0.069626102	0.067622491	1.661850933	0.097283997	0.132802008	-5.941345529
LAPTM5	0.267707467	3.446160946	1.661744263	0.097305406	0.132821879	-5.941521286
GAB3	0.079172264	0.460117581	1.661522886	0.097349849	0.132873186	-5.941886012
SLC7A9	0.219407535	2.573876508	1.661435564	0.097367384	0.132887762	-5.942029864
AMELX	0.004551824	0.004713452	1.660733415	0.097508473	0.133070952	-5.943186295
ANKRD33B	0.092853539	0.246970018	1.660622951	0.097530684	0.133091893	-5.943368185
DIXDC1	-0.12389895	1.017502714	-1.660105475	0.097634789	0.133224578	-5.944220097
FOXN3	0.150056696	2.302263979	1.659555922	0.097745445	0.133366181	-5.945124532
GJB6	0.110734259	0.12118723	1.658941253	0.097869332	0.133525815	-5.94613578
FGF7	0.082186345	0.215650181	1.658658213	0.097926421	0.1335943	-5.946601312
CST6	0.078977494	0.13556089	1.658591015	0.097939979	0.133603393	-5.946711824
GALNT9	0.036668757	0.044180026	1.65837056	0.097984468	0.133654675	-5.947074349
APOBR	0.140056401	1.251410663	1.657372176	0.09818615	0.133916974	-5.948715538
CLRN2	0.026002812	0.042497518	1.65735026	0.098190581	0.133916974	-5.948751554
CT45A10	0.094895986	0.083705421	1.65712735	0.098235658	0.133969025	-5.949117846
GPR52	0.003904482	0.008044509	1.657006224	0.098260159	0.133993011	-5.949316862
NCR2	0.006063308	0.007151258	1.656304089	0.098402281	0.134177377	-5.950470227
DDX21	0.190838032	3.355539855	1.65604025	0.098455729	0.134240813	-5.950903499
SEPTIN14	0.09737841	0.086890171	1.6558453	0.098495236	0.134279724	-5.951223599
SELENOI	0.130529964	2.73238017	1.655831058	0.098498123	0.134279724	-5.951246982
OR51Q1	0.005723013	0.00569579	1.655305803	0.098604633	0.134415472	-5.952109235
TAS2R13	0.003372436	0.005522382	1.653843318	0.098901679	0.134810917	-5.954508616
ANTXR1	0.234592616	1.32214692	1.653773411	0.098915896	0.134820815	-5.954623253
SLC39A2	-0.014836749	0.030473613	-1.653315871	0.099008985	0.134938205	-5.955373442
GNRHR	0.005654487	0.01740411	1.653257399	0.099020886	0.134944937	-5.955469299
CD27	0.170545812	0.625936201	1.653091362	0.099054688	0.134981511	-5.955741474
CDX1	0.09672256	0.130269114	1.652913896	0.099090826	0.135021265	-5.956032355
LCNL1	0.090574559	0.0954642	1.651741763	0.099329781	0.135337351	-5.9579528
MFNG	0.155877796	1.716981536	1.650622354	0.099558418	0.135639335	-5.959785606
NBPF4	0.015979615	0.016650422	1.650153833	0.099654238	0.135752828	-5.96055235
OR1M1	0.002385908	0.00372872	1.650114351	0.099662316	0.135752828	-5.960616953
PCDHA7	0.033022513	0.038217538	1.650112315	0.099662732	0.135752828	-5.960620285
CGA	0.107473914	0.158307864	1.650047618	0.09967597	0.135761319	-5.960726144
LCE2C	-0.005322871	0.00477833	-1.649567369	0.099774282	0.135885674	-5.961511808
WWOX	0.113456546	1.682905272	1.649373445	0.099814002	0.135930219	-5.961828995
PYY	0.0752051	0.171214873	1.649194492	0.099850667	0.135970597	-5.962121662
PDZD3	0.048162569	0.067834548	1.647681142	0.100161163	0.13638383	-5.964595401
HSFX2	0.003288991	0.005427119	1.647608371	0.100176113	0.136394605	-5.964714298
KCNS3	0.217115761	1.081305099	1.646774257	0.100347599	0.136618495	-5.966076731
BAALC	0.185140974	0.598034737	1.646603861	0.10038266	0.13665663	-5.966354971
C13orf42	0.00863313	0.010695257	1.645315789	0.100648011	0.136998783	-5.968457345
SEMA4D	0.113180984	0.592207762	1.645315221	0.100648128	0.136998783	-5.968458271
RLN3	0.037337734	0.034786131	1.645154078	0.100681364	0.1370344	-5.968721172
NLGN4X	0.171180081	0.460633216	1.645045945	0.100703672	0.137055138	-5.968897574
OR1J4	0.005144696	0.006147366	1.644402235	0.100836549	0.137222189	-5.969947449
HVCN1	0.088805272	0.50978772	1.644382745	0.100840575	0.137222189	-5.969979231
DLGAP1	0.032846056	0.047560239	1.643949348	0.10093012	0.137334399	-5.970685855
C16orf96	-0.035218577	0.104697657	-1.643843636	0.100951971	0.13735449	-5.970858182
OR2B8P	0.005511754	0.00685252	1.643367498	0.101050438	0.137478812	-5.971634231
FUT10	0.07357329	0.572895614	1.642682416	0.10119225	0.137662084	-5.972750444
OR14J1	0.008717247	0.008333047	1.642528589	0.101224113	0.137695767	-5.973001013
PIRT	0.006085711	0.008928475	1.642005508	0.101332525	0.137833567	-5.973852887
PADI3	0.132506889	0.119908319	1.64173714	0.101388182	0.137899595	-5.974289839
NPPC	0.048175989	0.08732331	1.64124868	0.101489547	0.138027777	-5.975084961
SLURP2	0.007757387	0.00939507	1.640699684	0.10160357	0.138173157	-5.975978344
AQP4	-0.08417778	0.243254929	-1.640624726	0.101619147	0.138184644	-5.976100302
TMEM30B	-0.2350988	2.091138245	-1.640214599	0.101704405	0.138290879	-5.976767481
POU2AF2	0.137897989	0.153528727	1.640000729	0.101748888	0.138341659	-5.977115331
CEACAM6	-0.212347249	0.283628345	-1.639447454	0.101864035	0.138488503	-5.978015
